id,name,datetime,updated_date,lat,lng,city,province
460,鹤泉山庄,2020/02/08 16:14:48,2020-02-03,22.315441,113.476922,珠海市,广东省
461,汇翠山庄,2020/02/08 16:14:48,2020-02-03,22.262389,113.486594,珠海市,广东省
462,富祥湾深井村海马主题公寓,2020/02/08 16:14:48,2020-02-02,22.094364,113.500362,珠海市,广东省
463,唐家湾镇旭日湾花园,2020/02/08 16:14:48,2020-02-01,22.333250,113.592328,珠海市,广东省
464,红旗镇广安路92号,2020/02/08 16:14:48,2020-02-01,22.135847,113.352464,珠海市,广东省
465,下栅社区南星街,2020/02/08 16:14:48,2020-01-31,22.370218,113.561519,珠海市,广东省
466,拱北街道将军山社区骏发山庄,2020/02/08 16:14:48,2020-01-31,22.231579,113.554125,珠海市,广东省
467,前山街道白石社区银石雅园,2020/02/08 16:14:48,2020-01-31,22.234182,113.535651,珠海市,广东省
468,吉大街道南山社区绿茵豪庭,2020/02/08 16:14:48,2020-01-31,22.248513,113.584705,珠海市,广东省
469,狮山街道教育社区锦枫八方酒店,2020/02/08 16:14:48,2020-01-31,22.279533,113.570389,珠海市,广东省
470,唐家湾中海银海湾,2020/02/08 16:14:48,2020-01-31,22.316473,113.592956,珠海市,广东省
471,唐家湾镇鸡山村,2020/02/08 16:14:48,2020-01-31,22.337526,113.594042,珠海市,广东省
472,斗门镇御金山小区,2020/02/08 16:14:48,2020-01-31,22.216670,113.220926,珠海市,广东省
473,三灶镇万科城市花园,2020/02/08 16:14:48,2020-01-31,22.069628,113.390598,珠海市,广东省
474,香湾街道香凤社区金域蓝湾,2020/02/08 16:14:48,2020-01-31,22.284205,113.577967,珠海市,广东省
475,香湾街道碧涛路33号,2020/02/08 16:14:48,2020-01-31,22.284944,113.576660,珠海市,广东省
476,香湾街道望海楼,2020/02/08 16:14:48,2020-01-31,22.266430,113.580528,珠海市,广东省
477,吉大街道石花三巷6号锦江之星,2020/02/08 16:14:48,2020-01-31,22.245854,113.578318,珠海市,广东省
478,翠香街道御龙山庄,2020/02/08 16:14:48,2020-01-31,22.255394,113.555062,珠海市,广东省
479,拱北街道蔚徕酒店,2020/02/08 16:14:48,2020-01-31,22.215637,113.554092,珠海市,广东省
480,翠前社区金鸿利嘉阁,2020/02/08 16:14:48,2020-01-31,22.265286,113.529358,珠海市,广东省
481,梅华街道富华广场3期,2020/02/08 16:14:48,2020-01-31,22.267874,113.531442,珠海市,广东省
482,前山街道福石社区荣泰河庭,2020/02/08 16:14:48,2020-01-31,22.237925,113.509544,珠海市,广东省
483,前山街道春晖社区权英豪苑,2020/02/08 16:14:48,2020-01-31,22.281267,113.525505,珠海市,广东省
484,汉庭酒店(茂业百货店),2020/02/08 16:14:48,2020-02-02,22.277751,113.563607,珠海市,广东省
485,横琴国贸大厦,2020/02/08 16:14:48,2020-02-02,22.144138,113.547884,珠海市,广东省
486,三角镇沙栏西路,2020/02/17 10:19:44,2020-02-17,22.666756,113.406991,中山市,广东省
487,三角镇乌沙村,2020/02/17 10:19:44,2020-02-15,22.679860,113.395837,中山市,广东省
488,西区广浩华庭,2020/02/17 10:19:44,2020-02-13,22.563051,113.340909,中山市,广东省
489,沙溪镇世纪新城,2020/02/17 10:19:44,2020-02-13,22.505388,113.352418,中山市,广东省
490,南区越秀星汇云锦,2020/02/17 10:19:44,2020-02-12,22.482487,113.360578,中山市,广东省
491,石岐区中海锦城,2020/02/17 10:19:44,2020-02-10,22.550972,113.378820,中山市,广东省
492,石岐区上海城,2020/02/17 10:19:44,2020-02-10,22.503546,113.366200,中山市,广东省
493,黄圃镇半山豪苑,2020/02/17 10:19:44,2020-02-09,22.716708,113.346761,中山市,广东省
494,石岐区民安街,2020/02/17 10:19:44,2020-02-09,22.517285,113.377843,中山市,广东省
495,民众镇多宝村,2020/02/17 10:19:44,2020-02-07,22.602843,113.476441,中山市,广东省
496,东凤镇东罟村,2020/02/17 10:19:44,2020-02-07,22.642616,113.310232,中山市,广东省
497,火炬开发区濠泗下街,2020/02/17 10:19:44,2020-02-06,22.570201,113.433590,中山市,广东省
498,黄圃镇大岑村雪莱路外工村,2020/02/17 10:19:44,2020-02-06,22.752481,113.351084,中山市,广东省
499,黄圃镇御品泰景,2020/02/17 10:19:44,2020-02-06,22.721771,113.332304,中山市,广东省
500,东凤镇东御世家,2020/02/17 10:19:44,2020-02-06,22.697272,113.257541,中山市,广东省
501,石岐区利和豪庭,2020/02/17 10:19:44,2020-02-05,22.502950,113.363628,中山市,广东省
502,阜沙镇阜向西路赢天阁,2020/02/17 10:19:44,2020-02-05,22.669191,113.346724,中山市,广东省
503,东升镇丽景名筑,2020/02/17 10:19:44,2020-02-05,22.618302,113.269332,中山市,广东省
504,坦洲镇海伦堡,2020/02/17 10:19:44,2020-02-04,22.280092,113.493913,中山市,广东省
505,锦绣阳光花园,2020/02/17 10:19:44,2020-02-04,22.279893,113.467173,中山市,广东省
506,板芙镇雅芙花园,2020/02/17 10:19:44,2020-02-04,22.413757,113.327160,中山市,广东省
507,东区星光礼寓,2020/02/17 10:19:44,2020-02-04,22.500057,113.373512,中山市,广东省
508,三乡镇璟峰小区,2020/02/17 10:19:44,2020-02-03,22.362113,113.446801,中山市,广东省
509,黄圃镇奥城花园,2020/02/17 10:19:44,2020-02-03,22.702791,113.350625,中山市,广东省
510,阜沙镇丰联村,2020/02/17 10:19:44,2020-02-03,22.661587,113.373354,中山市,广东省
511,雅居乐万象郡,2020/02/17 10:19:44,2020-02-03,22.333788,113.460840,中山市,广东省
512,三乡镇鹤泉山庄,2020/02/17 10:19:44,2020-02-03,22.314667,113.475033,中山市,广东省
513,坦洲镇汇翠山庄,2020/02/17 10:19:44,2020-02-03,22.262389,113.486594,中山市,广东省
514,大岑工业区（黄圃镇）,2020/02/17 10:19:44,2020-02-02,22.748238,113.337073,中山市,广东省
515,水岸花都（沙溪镇）,2020/02/17 10:19:44,2020-02-02,22.528955,113.320272,中山市,广东省
516,佛澳阳光花园,2020/02/17 10:19:44,2020-01-30,22.686589,113.266121,中山市,广东省
517,可逸豪苑,2020/02/17 10:19:44,2020-01-30,22.577605,113.317496,中山市,广东省
518,景观大道亚(雅)秀街,2020/02/17 10:19:44,2020-01-31,22.360594,113.448094,中山市,广东省
519,半山豪苑,2020/02/17 10:19:44,2020-01-30,22.716713,113.346784,中山市,广东省
520,蓝天金地花园,2020/02/17 10:19:44,2020-01-30,22.722096,113.338243,中山市,广东省
521,富豪山庄,2020/02/17 10:19:44,2020-01-30,22.526443,113.395333,中山市,广东省
522,长虹蓝湾半岛,2020/02/17 10:19:44,2020-01-30,22.555645,113.391543,中山市,广东省
523,联富社区,2020/02/17 10:19:44,2020-01-30,22.537167,113.428978,中山市,广东省
524,华尔兹逸骏华庭,2020/02/17 10:19:44,2020-01-30,22.562065,113.488636,中山市,广东省
525,伯爵山,2020/02/17 10:19:44,2020-01-30,22.544975,113.455724,中山市,广东省
526,凯茵新城,2020/02/17 10:19:44,2020-01-30,22.506814,113.464955,中山市,广东省
527,健康花城,2020/02/17 10:19:44,2020-01-30,22.547261,113.482573,中山市,广东省
528,大岭山镇松湖澜园,2020/02/24 22:10:25,2020-02-24,22.925408,113.829828,东莞市,广东省
529,大岭山镇龙光君御华府,2020/02/24 22:10:25,2020-02-24,22.907677,113.851630,东莞市,广东省
530,大岭山镇信立农批市场,2020/02/24 22:10:25,2020-02-24,22.933834,113.798397,东莞市,广东省
531,进港南路,2020/02/24 22:10:25,2020-02-24,22.849117,113.603163,东莞市,广东省
532,沙田镇穗丰年昌达公寓,2020/02/24 22:10:25,2020-02-24,22.901410,113.613612,东莞市,广东省
533,启盈集团工地员工宿舍,2020/02/24 22:10:25,2020-02-23,22.854139,113.603127,东莞市,广东省
534,常平镇金凯水都别墅,2020/02/24 22:10:25,2020-02-21,22.980396,114.017856,东莞市,广东省
535,常平镇中央公园,2020/02/24 22:10:25,2020-02-21,22.986999,114.000424,东莞市,广东省
536,常平镇万科城,2020/02/24 22:10:25,2020-02-21,22.931887,114.013393,东莞市,广东省
537,沙田镇启盈集团工地员工宿舍,2020/02/24 22:10:25,2020-02-20,22.864097,113.593392,东莞市,广东省
538,南城街道胜和花园公寓,2020/02/24 22:10:25,2020-02-18,23.021858,113.738411,东莞市,广东省
539,高埗镇颐龙湾,2020/02/24 22:10:25,2020-02-16,23.086648,113.755309,东莞市,广东省
540,大朗镇水平村荔华西路,2020/02/24 22:10:25,2020-02-16,22.871291,113.914606,东莞市,广东省
541,大朗镇黎贝岭豪锦公寓,2020/02/24 22:10:25,2020-02-16,22.943230,113.905110,东莞市,广东省
542,东城街道雍华庭,2020/02/24 22:10:25,2020-02-16,23.032557,113.767844,东莞市,广东省
543,石排太和社区碧水云天,2020/02/24 22:10:25,2020-02-16,23.084580,113.938630,东莞市,广东省
544,寮步镇万科城市高尔夫花园,2020/02/24 22:10:25,2020-02-15,23.009307,113.817589,东莞市,广东省
545,南城街道金域中央,2020/02/24 22:10:25,2020-02-15,22.973960,113.719829,东莞市,广东省
546,塘厦镇花园新街1号时代城,2020/02/24 22:10:25,2020-02-15,22.809360,114.102407,东莞市,广东省
547,横沥镇山厦村四海工业区,2020/02/24 22:10:25,2020-02-15,23.040463,113.948764,东莞市,广东省
548,虎门镇则徐社区风华豪庭,2020/02/24 22:10:25,2020-02-15,22.811285,113.672686,东莞市,广东省
549,桥头镇信怡路,2020/02/24 22:10:25,2020-02-14,23.006727,114.102564,东莞市,广东省
550,大朗镇怡朗路,2020/02/24 22:10:25,2020-02-13,22.932492,113.937131,东莞市,广东省
551,茶山镇超朗村,2020/02/24 22:10:25,2020-02-13,23.047792,113.920180,东莞市,广东省
552,长安镇新安社区增田村,2020/02/24 22:10:25,2020-02-12,22.820493,113.792256,东莞市,广东省
553,石龙镇聚龙里,2020/02/24 22:10:25,2020-02-11,23.111284,113.856183,东莞市,广东省
554,凤岗镇黄洞村田心村,2020/02/24 22:10:25,2020-02-05,22.747411,114.164909,东莞市,广东省
555,南城街道国际公馆,2020/02/24 22:10:25,2020-02-09,22.986379,113.745557,东莞市,广东省
556,东城温塘社区磡下新村,2020/02/24 22:10:25,2020-02-08,23.041415,113.804423,东莞市,广东省
557,厚街镇珊美社区河田大道,2020/02/24 22:10:25,2020-02-08,22.929524,113.675308,东莞市,广东省
558,厚街镇珊美社区兴隆路汉邦66,2020/02/24 22:10:25,2020-02-08,22.932727,113.663491,东莞市,广东省
559,石碣镇涌口村百悦商贸城,2020/02/24 22:10:25,2020-02-07,23.114859,113.811544,东莞市,广东省
560,东坑镇坑尾村碧桂园,2020/02/24 22:10:25,2020-02-07,22.990827,113.965263,东莞市,广东省
561,塘厦莲湖社区科莲路,2020/02/24 22:10:25,2020-02-07,22.832461,114.103733,东莞市,广东省
562,塘厦石潭埔社区塘虱龙三街,2020/02/24 22:10:25,2020-02-07,22.813425,114.113390,东莞市,广东省
563,望牛墩镇朱平沙村,2020/02/24 22:10:25,2020-02-06,23.029650,113.611123,东莞市,广东省
564,虎门博涌社区柏景豪庭,2020/02/24 22:10:25,2020-02-06,22.819989,113.683764,东莞市,广东省
565,道滘镇五福里小区,2020/02/24 22:10:25,2020-02-05,23.007335,113.681049,东莞市,广东省
566,松山湖工业北三路保利红珊瑚,2020/02/24 22:10:25,2020-02-05,22.965568,113.901367,东莞市,广东省
567,莞城街道创业社区塞纳河畔,2020/02/24 22:10:25,2020-02-04,23.035942,113.744364,东莞市,广东省
568,凤岗镇官井头村大运城邦,2020/02/24 22:10:25,2020-02-04,22.721591,114.204791,东莞市,广东省
569,凤岗镇竹塘村,2020/02/24 22:10:25,2020-02-04,22.755739,114.143721,东莞市,广东省
570,凤岗镇凤岗社区金凤路,2020/02/24 22:10:25,2020-02-04,22.746603,114.147132,东莞市,广东省
571,长安镇沙头社区西大路,2020/02/24 22:10:25,2020-02-04,22.781671,113.759052,东莞市,广东省
572,寮步镇石龙坑龙泉二区,2020/02/24 22:10:25,2020-02-04,22.984578,113.882762,东莞市,广东省
573,东城街道东泰社区东泰花园,2020/02/24 22:10:25,2020-02-03,23.000280,113.757743,东莞市,广东省
574,黄江镇梅塘社区中信红树山,2020/02/24 22:10:25,2020-02-03,22.855723,113.984425,东莞市,广东省
575,高埗镇上江城村众兴街,2020/02/24 22:10:25,2020-01-31,23.066785,113.744210,东莞市,广东省
576,黄江镇田美社区富康花园,2020/02/24 22:10:25,2020-02-03,22.916166,114.015016,东莞市,广东省
577,黄江镇田美社区玉堂围村,2020/02/24 22:10:25,2020-02-02,22.918299,114.010650,东莞市,广东省
578,松山湖工业西二路,2020/02/24 22:10:25,2020-02-01,22.969093,113.886008,东莞市,广东省
579,虎门镇博涌社区博美村,2020/02/24 22:10:25,2020-02-02,22.834928,113.675897,东莞市,广东省
580,长安镇新安社区园山仔路,2020/02/24 22:10:25,2020-02-02,22.812900,113.793795,东莞市,广东省
581,大朗镇大角岭工业区,2020/02/24 22:10:25,2020-02-01,22.922854,113.920803,东莞市,广东省
582,长安镇乌沙社区金兴大厦,2020/02/24 22:10:25,2020-01-31,22.788694,113.791545,东莞市,广东省
583,寮步镇牛杨社区大香园,2020/02/24 22:10:25,2020-01-31,22.953017,113.882327,东莞市,广东省
584,黄江镇宝山社区鸡蹄岗,2020/02/24 22:10:25,2020-01-31,22.908472,114.014321,东莞市,广东省
585,南城街道袁屋边社区,2020/02/24 22:10:25,2020-01-31,22.989331,113.720460,东莞市,广东省
586,厚街镇万达广场公寓,2020/02/24 22:10:25,2020-01-31,22.944029,113.673958,东莞市,广东省
587,厚街镇世纪绿洲,2020/02/24 22:10:25,2020-01-31,22.863750,113.661304,东莞市,广东省
588,英利镇幸福农场旧市场,2020/02/07 16:50:56,2020-02-07,20.604041,110.053900,湛江市,广东省
589,塘缀镇企石村委会新村,2020/02/07 16:50:56,2020-02-01,21.443282,110.607732,湛江市,广东省
590,鼎龙湾2期,2020/02/07 16:50:56,2020-02-04,21.391981,110.900349,湛江市,广东省
591,恒大绿洲,2020/02/07 16:50:56,2020-02-04,21.256053,110.457855,湛江市,广东省
592,龙头镇绿水村委会山口村,2020/02/07 16:50:56,2020-02-04,21.341115,110.456253,湛江市,广东省
593,人民大道中13号邮电小区,2020/02/07 16:50:56,2020-02-04,21.215085,110.395988,湛江市,广东省
594,湾南路40号,2020/02/07 16:50:56,2020-02-01,21.269180,110.374949,湛江市,广东省
595,汇景湾渡假村（湛江市健康管理集中监测点）,2020/02/07 16:50:56,2020-02-01,21.386380,110.863745,湛江市,广东省
596,纪家镇曲港村,2020/02/07 16:50:56,2020-02-01,20.876386,109.749389,湛江市,广东省
597,塘蓬镇山心村,2020/02/07 16:50:56,2020-02-01,21.780799,110.175034,湛江市,广东省
598,茂达居,2020/02/07 16:50:56,2020-02-01,21.282099,110.361760,湛江市,广东省
599,嘉愉假日酒店（湛江市健康管理集中监测点）,2020/02/07 16:50:56,2020-02-01,21.186888,110.393499,湛江市,广东省
600,金祥花园金银阁,2020/02/07 16:50:56,2020-02-01,21.212005,110.414378,湛江市,广东省
601,金地豪苑帝景庭,2020/02/07 16:50:56,2020-02-01,21.212447,110.419575,湛江市,广东省
602,肇庆火车站综合体,2020/02/22 22:44:57,2020-02-22,23.079726,112.447937,肇庆市,广东省
603,阳江市春湾火车站,2020/02/22 22:44:57,2020-02-22,22.457426,111.948620,肇庆市,广东省
604,星湖国际广场大润发超市,2020/02/22 22:44:57,2020-02-22,23.056098,112.472461,肇庆市,广东省
605,益华广场昌大昌超市,2020/02/22 22:44:57,2020-02-22,23.068190,112.503086,肇庆市,广东省
606,泰湖新城小区,2020/02/22 22:44:57,2020-02-22,23.090749,112.506146,肇庆市,广东省
607,封开县江口镇河堤二路22号,2020/02/22 22:44:57,2020-02-15,23.448309,111.493192,肇庆市,广东省
608,新围,2020/02/22 22:44:57,2020-02-12,23.300031,111.451499,肇庆市,广东省
609,江口镇宾悦酒店,2020/02/22 22:44:57,2020-02-12,23.439721,111.501288,肇庆市,广东省
610,封开县江口镇水上居民安置楼,2020/02/22 22:44:57,2020-02-12,23.436752,111.505134,肇庆市,广东省
611,杏花宾馆宿舍,2020/02/22 22:44:57,2020-02-10,23.437057,111.500441,肇庆市,广东省
612,江口镇东堤路25号,2020/02/22 22:44:57,2020-02-10,23.435054,111.504427,肇庆市,广东省
613,井根农贸市场,2020/02/22 22:44:57,2020-02-10,23.440860,111.504980,肇庆市,广东省
614,江口镇蝴蝶塘路封开县曲艺协会,2020/02/22 22:44:57,2020-02-10,23.438154,111.501654,肇庆市,广东省
615,封开县江口镇东方二路115号,2020/02/22 22:44:57,2020-02-10,23.442429,111.505635,肇庆市,广东省
616,封开县广信嘉园,2020/02/22 22:44:57,2020-02-06,23.448367,111.500449,肇庆市,广东省
617,封开县唐八叔清补羊火锅店,2020/02/22 22:44:57,2020-02-06,23.450773,111.499705,肇庆市,广东省
618,江口镇曙光路31号,2020/02/22 22:44:57,2020-02-06,23.434372,111.501533,肇庆市,广东省
619,封开县杏花镇新和村,2020/02/22 22:44:57,2020-02-05,23.398019,111.711096,肇庆市,广东省
620,睦岗街道锦绣山河小区,2020/02/22 22:44:57,2020-02-01,23.048649,112.429447,肇庆市,广东省
621,南街镇碧翠湖度假村,2020/02/22 22:44:57,2020-02-01,23.606923,112.430080,肇庆市,广东省
622,东城街道九龙湾小区,2020/02/22 22:44:57,2020-02-01,23.320627,112.714562,肇庆市,广东省
623,大湾镇禄岸村,2020/02/22 22:44:57,2020-02-01,23.045720,112.316090,肇庆市,广东省
624,南岸街道帝景蓝湾小区,2020/02/22 22:44:57,2020-02-01,23.027841,112.472604,肇庆市,广东省
625,南岸街道珀丽湾小区,2020/02/22 22:44:57,2020-02-01,23.008998,112.477182,肇庆市,广东省
626,坑口街道一米阳光小区,2020/02/22 22:44:57,2020-02-01,23.144815,112.565750,肇庆市,广东省
627,城东街道帝和豪庭小区,2020/02/22 22:44:57,2020-02-01,23.057699,112.487241,肇庆市,广东省
628,坭陂镇圩镇,2020/02/08 13:46:31,2020-02-08,24.335032,115.701803,梅州市,广东省
629,坭陂镇理中村,2020/02/08 13:46:31,2020-02-08,24.079339,115.853684,梅州市,广东省
630,官田民泰药店,2020/02/08 13:46:31,2020-02-06,24.567425,115.893361,梅州市,广东省
631,平远县大柘镇城西城南居民委员会,2020/02/08 13:46:31,2020-02-06,24.564030,115.890000,梅州市,广东省
632,平远县喜多多超市（戏院岗）,2020/02/08 13:46:31,2020-02-06,24.569585,115.887007,梅州市,广东省
633,梅县区碧桂园,2020/02/08 13:46:31,2020-02-06,24.266000,116.063677,梅州市,广东省
634,金山街道办赤岌二路烟厂宿舍,2020/02/08 13:46:31,2020-02-03,24.326118,116.117339,梅州市,广东省
635,文化公园后社官,2020/02/08 13:46:31,2020-02-03,24.317190,116.121770,梅州市,广东省
636,西一村,2020/02/08 13:46:31,2020-02-04,24.460500,115.771090,梅州市,广东省
637,西二村,2020/02/08 13:46:31,2020-02-04,24.454531,115.766137,梅州市,广东省
638,城北镇五洲城喜多多超市,2020/02/08 13:46:31,2020-02-03,24.315369,116.109264,梅州市,广东省
639,白渡镇嵩山村,2020/02/08 13:46:31,2020-02-03,24.523489,116.297138,梅州市,广东省
640,东厢市场,2020/02/08 13:46:31,2020-02-03,24.320876,116.122534,梅州市,广东省
641,平远县大柘镇河岭村,2020/02/08 13:46:31,2020-02-01,24.591372,115.905365,梅州市,广东省
642,蕉岭县新铺镇同福村,2020/02/08 13:46:31,2020-01-31,24.532871,116.119907,梅州市,广东省
643,蕉岭县新铺镇中心街,2020/02/08 13:46:31,2020-01-31,24.516970,116.135290,梅州市,广东省
644,梅县区梅州西站高铁站公寓,2020/02/08 13:46:31,2020-01-31,24.249737,116.048302,梅州市,广东省
645,大埔县高陂镇桃花村,2020/02/08 13:46:31,2020-01-31,24.118599,116.608372,梅州市,广东省
646,兴宁市水口镇光夏村,2020/02/08 13:46:31,2020-01-31,23.982850,115.896879,梅州市,广东省
647,兴宁市罗浮镇蕉坑村,2020/02/08 13:46:31,2020-01-31,24.521560,115.582290,梅州市,广东省
648,新陂镇三新村,2020/02/08 13:46:31,2020-02-02,24.156181,115.675460,梅州市,广东省
649,陈村镇花地湾,2020/02/23 12:04:29,2020-02-13,22.951700,113.245632,佛山市,广东省
650,九江镇沙头水南社区裕和公寓,2020/02/23 12:04:29,2020-02-13,22.907927,113.029180,佛山市,广东省
651,三水区云东海街道绿湖爱伦堡二区,2020/02/23 12:04:29,2020-02-12,23.185342,112.862185,佛山市,广东省
652,南海区狮山镇罗村长信银湾小区,2020/02/23 12:04:29,2020-02-12,23.052183,113.033805,佛山市,广东省
653,顺德区大良街道鉴海南路2号都汇豪庭,2020/02/23 12:04:29,2020-02-10,22.826529,113.258648,佛山市,广东省
654,大塘镇开元路8号山龙纺织染厂宿舍,2020/02/23 12:04:29,2020-02-08,23.449333,112.944147,佛山市,广东省
655,狮山镇兴贤村委会上北村,2020/02/23 12:04:29,2020-02-08,23.125025,113.075466,佛山市,广东省
656,魁奇二路139号依云上城,2020/02/23 12:04:29,2020-02-08,22.993372,113.150629,佛山市,广东省
657,南海区里水镇恒大御景半岛,2020/02/23 12:04:29,2020-02-08,23.192407,113.205476,佛山市,广东省
658,顺德区乐从镇沙滘北村聚星里大街,2020/02/23 12:04:29,2020-02-06,22.941576,113.082273,佛山市,广东省
659,顺德区容桂街道振华康富花园,2020/02/23 12:04:29,2020-02-06,22.763436,113.272363,佛山市,广东省
660,禅城区石湾镇街道怡景丽苑,2020/02/23 12:04:29,2020-02-06,22.986246,113.137591,佛山市,广东省
661,中海万锦公馆,2020/02/23 12:04:29,2020-02-05,22.862194,113.205366,佛山市,广东省
662,里水镇维也纳酒店,2020/02/23 12:04:29,2020-02-01,23.183970,113.195616,佛山市,广东省
663,恒达花园,2020/02/23 12:04:29,2020-02-04,23.175208,112.893478,佛山市,广东省
664,南海区桂城丽雅苑,2020/02/23 12:04:29,2020-02-04,23.048888,113.138264,佛山市,广东省
665,南海区九江沙头城区裕和公寓,2020/02/23 12:04:29,2020-02-04,22.907927,113.029180,佛山市,广东省
666,禅城区祖庙街道同华西二路,2020/02/23 12:04:29,2020-02-03,23.014209,113.109068,佛山市,广东省
667,南海区怡翠馨园,2020/02/23 12:04:29,2020-02-04,23.027312,113.170405,佛山市,广东省
668,石湾镇街道碧桂园城市花园,2020/02/23 12:04:29,2020-01-31,22.983553,113.124363,佛山市,广东省
669,里水镇金沙洲恒大御景半岛,2020/02/23 12:04:29,2020-01-31,23.192407,113.205476,佛山市,广东省
670,云东海街道林海尚都,2020/02/23 12:04:29,2020-01-31,23.183109,112.883085,佛山市,广东省
671,北滘镇美的悦公馆,2020/02/23 12:04:29,2020-01-31,22.938076,113.205880,佛山市,广东省
672,北滘镇碧桂西苑听涛居,2020/02/23 12:04:29,2020-01-31,22.943863,113.270778,佛山市,广东省
673,北滘镇深业城,2020/02/23 12:04:29,2020-01-31,22.920243,113.218124,佛山市,广东省
674,乐从镇保利拉菲,2020/02/23 12:04:29,2020-01-31,22.949960,113.081032,佛山市,广东省
675,狮山镇罗村力迅城筑,2020/02/23 12:04:29,2020-01-31,23.073785,113.050798,佛山市,广东省
676,西樵镇西岸社区碧桂园,2020/02/23 12:04:29,2020-01-31,22.876851,112.885583,佛山市,广东省
677,桂城街道保利叶公馆,2020/02/23 12:04:29,2020-01-31,23.046328,113.156337,佛山市,广东省
678,西樵镇三盛颐景园,2020/02/23 12:04:29,2020-01-31,22.968077,112.978432,佛山市,广东省
679,大沥镇维京酒店,2020/02/23 12:04:29,2020-01-31,23.112683,113.194713,佛山市,广东省
680,桂城街道怡翠玫瑰园,2020/02/23 12:04:29,2020-01-31,23.010467,113.146933,佛山市,广东省
681,桂城街道夏南二大街,2020/02/23 12:04:29,2020-01-31,23.057275,113.179597,佛山市,广东省
682,桂城街道中海千灯湖1号,2020/02/23 12:04:29,2020-01-31,23.064096,113.143264,佛山市,广东省
683,桂城街道景裕豪园,2020/02/23 12:04:29,2020-01-31,23.065852,113.137422,佛山市,广东省
684,大沥镇盐步隔海市场,2020/02/23 12:04:29,2020-01-31,23.097974,113.170009,佛山市,广东省
685,石湾镇街道依云上城,2020/02/23 12:04:29,2020-01-31,22.993372,113.150630,佛山市,广东省
686,张槎街道保利香槟花园,2020/02/23 12:04:29,2020-01-31,23.033184,113.082119,佛山市,广东省
687,祖庙街道旭辉公元,2020/02/23 12:04:29,2020-01-31,23.049173,113.110231,佛山市,广东省
688,南庄镇万科城,2020/02/23 12:04:29,2020-01-31,22.970630,112.999451,佛山市,广东省
689,西南街道博雅滨江,2020/02/23 12:04:29,2020-02-01,23.161445,112.876106,佛山市,广东省
690,云东海街道雅湖半岛,2020/02/23 12:04:29,2020-02-01,23.170254,112.909752,佛山市,广东省
691,容桂街道龙光尚街大厦,2020/02/23 12:04:29,2020-02-01,22.754222,113.269524,佛山市,广东省
692,容桂街道海尾晖胜尚轩,2020/02/23 12:04:29,2020-02-01,22.748387,113.278010,佛山市,广东省
693,大良街道汇成华庭,2020/02/23 12:04:29,2020-02-01,22.821409,113.253812,佛山市,广东省
694,龙江镇龙山南南湖雅苑,2020/02/23 12:04:29,2020-02-02,22.847695,113.029886,佛山市,广东省
695,容桂街道扁滘柏悦湾,2020/02/23 12:04:29,2020-02-02,22.746203,113.314627,佛山市,广东省
696,万科四季花城,2020/02/23 12:04:29,2020-02-02,23.152721,113.183858,佛山市,广东省
697,东风村,2020/02/19 13:08:44,2020-02-17,22.825178,114.306274,惠州市,广东省
698,金汇上元,2020/02/19 13:08:44,2020-02-18,22.755842,114.492598,惠州市,广东省
699,东湖9区,2020/02/19 13:08:44,2020-02-14,23.083266,114.422612,惠州市,广东省
700,东方威尼斯,2020/02/19 13:08:44,2020-02-14,23.085819,114.437762,惠州市,广东省
701,鸿升世纪东方城,2020/02/19 13:08:44,2020-02-13,23.100666,114.466632,惠州市,广东省
702,碧桂园太东公园上城,2020/02/19 13:08:44,2020-02-12,22.750268,114.504267,惠州市,广东省
703,城市花园,2020/02/19 13:08:44,2020-02-10,23.100295,114.413349,惠州市,广东省
704,中海凯旋城花园五期,2020/02/19 13:08:44,2020-02-09,23.042609,114.452955,惠州市,广东省
705,鸿威金都雅苑,2020/02/19 13:08:44,2020-02-09,23.177424,114.409209,惠州市,广东省
706,惠州市惠城区小金口街道乌石村红旗村民小组,2020/02/19 13:08:44,2020-02-09,23.138430,114.426679,惠州市,广东省
707,车田村,2020/02/19 13:08:44,2020-02-08,23.408408,114.326262,惠州市,广东省
708,十里银滩碧桂园海悦湾-北门,2020/02/19 13:08:44,2020-02-08,22.793065,114.729513,惠州市,广东省
709,巽寮滨海旅游度假区企鹅酒店,2020/02/19 13:08:44,2020-02-08,22.685244,114.757068,惠州市,广东省
710,华润小径湾观海轩,2020/02/19 13:08:44,2020-02-06,22.791076,114.695690,惠州市,广东省
711,御景华城,2020/02/19 13:08:44,2020-02-05,23.000545,114.318027,惠州市,广东省
712,宝安虹海湾,2020/02/19 13:08:44,2020-02-05,22.589857,114.904677,惠州市,广东省
713,淡水街道星河丹堤,2020/02/19 13:08:44,2020-02-05,22.771110,114.490479,惠州市,广东省
714,全季酒店(巽寮湾店),2020/02/19 13:08:44,2020-02-05,22.690574,114.761044,惠州市,广东省
715,巽寮滨海旅游度假区海公园公寓,2020/02/19 13:08:44,2020-02-05,22.682749,114.755999,惠州市,广东省
716,惠东万科双月湾,2020/02/19 13:08:44,2020-02-04,22.594721,114.880775,惠州市,广东省
717,大亚湾康惠（汇？）花园,2020/02/19 13:08:44,2020-02-04,22.739634,114.540024,惠州市,广东省
718,泰美镇泰美广场附近,2020/02/19 13:08:44,2020-02-04,23.298431,114.471962,惠州市,广东省
